N-Channel,MOSFET (Metal Oxide),55V,110A (Tc),10V,8 mOhm @ 62A* 10V,4V @ 250µA,146nC @ 10V,±20V,3247pF @ 25V,-,200W (Tc),-55°C ~ 175°C (TJ),Surface Mount,D2PAK,TO-263-3* D²Pak (2 Leads + Tab)* TO-263AB
N-Channel,MOSFET (Metal Oxide),150V,43A (Tc),10V,42 mOhm @ 22A* 10V,4V @ 250µA,200nC @ 10V,±20V,2400pF @ 25V,-,200W (Tc),-55°C ~ 175°C (TJ),Through Hole,TO-220AB,TO-220-3
N-Channel,MOSFET (Metal Oxide),20V,77A (Tc),4.5V* 10V,9 mOhm @ 15A* 10V,3V @ 250µA,19nC @ 4.5V,±20V,1996pF @ 10V,-,87W (Tc),-55°C ~ 175°C (TJ),Surface Mount,D2PAK,TO-263-3* D²Pak (2 Leads + Tab)* TO-263AB
N-Channel,MOSFET (Metal Oxide),100V,57A (Tc),10V,23 mOhm @ 28A* 10V,4V @ 250µA,130nC @ 10V,±20V,3130pF @ 25V,-,200W (Tc),-55°C ~ 175°C (TJ),Surface Mount,D2PAK,TO-263-3* D²Pak (2 Leads + Tab)* TO-263AB
N-Channel,MOSFET (Metal Oxide),75V,140A (Tc),10V,7 mOhm @ 82A* 10V,4V @ 250µA,220nC @ 10V,±20V,5310pF @ 25V,-,330W (Tc),-55°C ~ 175°C (TJ),Through Hole,TO-220AB,TO-220-3
P-Channel,MOSFET (Metal Oxide),55V,42A (Tc),10V,20 mOhm @ 42A* 10V,4V @ 250µA,180nC @ 10V,±20V,3500pF @ 25V,-,170W (Tc),-55°C ~ 150°C (TJ),Surface Mount,D2PAK,TO-263-3* D²Pak (2 Leads + Tab)* TO-263AB
N-Channel,MOSFET (Metal Oxide),100V,5.6A (Tc),10V,540 mOhm @ 3.4A* 10V,4V @ 250µA,8.3nC @ 10V,±20V,180pF @ 25V,-,43W (Tc),-55°C ~ 175°C (TJ),Through Hole,TO-220AB,TO-220-3
P-Channel,MOSFET (Metal Oxide),100V,38A (Tc),10V,60 mOhm @ 38A* 10V,4V @ 250µA,230nC @ 10V,±20V,2780pF @ 25V,-,3.1W (Ta)* 170W (Tc),-55°C ~ 150°C (TJ),Surface Mount,D2PAK,TO-263-3* D²Pak (2 Leads + Tab)* TO-263AB
P-Channel,MOSFET (Metal Oxide),55V,31A (Tc),10V,60 mOhm @ 16A* 10V,4V @ 250µA,63nC @ 10V,±20V,1200pF @ 25V,-,3.8W (Ta)* 110W (Tc),-55°C ~ 175°C (TJ),Surface Mount,D2PAK,TO-263-3* D²Pak (2 Leads + Tab)* TO-263AB
P-Channel,MOSFET (Metal Oxide),55V,31A (Tc),10V,60 mOhm @ 16A* 10V,4V @ 250µA,63nC @ 10V,±20V,1200pF @ 25V,-,3.8W (Ta)* 110W (Tc),-55°C ~ 175°C (TJ),Surface Mount,D2PAK,TO-263-3* D²Pak (2 Leads + Tab)* TO-263AB
N-Channel,MOSFET (Metal Oxide),100V,17A (Tc),10V,90 mOhm @ 9A* 10V,4V @ 250µA,37nC @ 10V,±20V,920pF @ 25V,-,3.8W (Ta)* 70W (Tc),-55°C ~ 175°C (TJ),Surface Mount,D2PAK,TO-263-3* D²Pak (2 Leads + Tab)* TO-263AB
N-Channel,MOSFET (Metal Oxide),100V,33A (Tc),10V,44 mOhm @ 16A* 10V,4V @ 250µA,71nC @ 10V,±20V,1960pF @ 25V,-,130W (Tc),-55°C ~ 175°C (TJ),Surface Mount,D2PAK,TO-263-3* D²Pak (2 Leads + Tab)* TO-263AB
N-Channel,MOSFET (Metal Oxide),200V,600mA (Ta),10V,2.2 Ohm @ 360mA* 10V,5.5V @ 250µA,3.9nC @ 10V,±30V,88pF @ 25V,-,2W (Ta),-55°C ~ 150°C (TJ),Surface Mount,Micro6™(TSOP-6),SOT-23-6 Thin* TSOT-23-6
P-Channel,MOSFET (Metal Oxide),150V,13A (Tc),10V,290 mOhm @ 6.6A* 10V,4V @ 250µA,66nC @ 10V,±20V,860pF @ 25V,-,110W (Tc),-55°C ~ 175°C (TJ),Through Hole,TO-220AB,TO-220-3
N-Channel,MOSFET (Metal Oxide),200V,9.3A (Tc),10V,300 mOhm @ 5.4A* 10V,4V @ 250µA,35nC @ 10V,±20V,575pF @ 25V,-,82W (Tc),-55°C ~ 175°C (TJ),Surface Mount,D2PAK,TO-263-3* D²Pak (2 Leads + Tab)* TO-263AB
P-Channel,MOSFET (Metal Oxide),12V,16A (Ta),2.5V* 4.5V,7 mOhm @ 16A* 4.5V,600mV @ 500µA,212nC @ 5V,±12V,17179pF @ 10V,-,2.5W (Ta),-55°C ~ 150°C (TJ),Surface Mount,8-SO,"8-SOIC (0.154""* 3.90mm Width)"
N-Channel,MOSFET (Metal Oxide),20V,8.7A (Ta),2.7V* 4.5V,22 mOhm @ 4.1A* 4.5V,700mV @ 250µA,48nC @ 4.5V,±12V,1600pF @ 15V,-,2.5W (Ta),-55°C ~ 150°C (TJ),Surface Mount,8-SO,"8-SOIC (0.154""* 3.90mm Width)"
N-Channel,MOSFET (Metal Oxide),30V,8.5A (Ta),4.5V* 10V,22 mOhm @ 4A* 10V,1V @ 250µA,57nC @ 10V,±20V,1200pF @ 25V,-,2.5W (Ta),-55°C ~ 150°C (TJ),Surface Mount,8-SO,"8-SOIC (0.154""* 3.90mm Width)"
P-Channel,MOSFET (Metal Oxide),30V,5.8A (Ta),4.5V* 10V,45 mOhm @ 2.8A* 10V,1V @ 250µA,59nC @ 10V,±20V,1100pF @ 25V,-,2.5W (Ta),-55°C ~ 150°C (TJ),Surface Mount,8-SO,"8-SOIC (0.154""* 3.90mm Width)"
N-Channel,MOSFET (Metal Oxide),400V,10A (Tc),10V,550 mOhm @ 6A* 10V,4V @ 250µA,39nC @ 10V,±30V,1100pF @ 25V,-,125W (Tc),-55°C ~ 150°C (TJ),Through Hole,TO-220AB,TO-220-3
N-Channel,MOSFET (Metal Oxide),30V,13A (Ta),4.5V* 10V,11 mOhm @ 7.3A* 10V,3V @ 250µA,79nC @ 10V,±20V,1800pF @ 25V,-,2.5W (Ta),-55°C ~ 150°C (TJ),Surface Mount,8-SO,"8-SOIC (0.154""* 3.90mm Width)"
P-Channel,MOSFET (Metal Oxide),20V,4.3A (Ta),2.7V* 4.5V,90 mOhm @ 2.2A* 4.5V,700mV @ 250µA,22nC @ 4.5V,±12V,610pF @ 15V,Schottky Diode (Isolated),2W (Ta),-55°C ~ 150°C (TJ),Surface Mount,8-SO,"8-SOIC (0.154""* 3.90mm Width)"
N-Channel,MOSFET (Metal Oxide),30V,15A (Ta),2.8V* 10V,7.5 mOhm @ 15A* 10V,2V @ 250µA,56nC @ 5V,±12V,3480pF @ 25V,-,2.5W (Ta),-55°C ~ 150°C (TJ),Surface Mount,8-SO,"8-SOIC (0.154""* 3.90mm Width)"
N-Channel,MOSFET (Metal Oxide),40V,9.4A (Ta),4.5V* 10V,15.5 mOhm @ 9.4A* 10V,2V @ 250µA,34nC @ 4.5V,±12V,2460pF @ 20V,-,2.5W (Ta),-55°C ~ 150°C (TJ),Surface Mount,8-SO,"8-SOIC (0.154""* 3.90mm Width)"
N-Channel,MOSFET (Metal Oxide),100V,6.9A (Ta),10V,26 mOhm @ 4.1A* 10V,5.5V @ 250µA,61nC @ 10V,±20V,3180pF @ 25V,-,2.5W (Ta),-55°C ~ 150°C (TJ),Surface Mount,8-SO,"8-SOIC (0.154""* 3.90mm Width)"
N-Channel,MOSFET (Metal Oxide),60V,7A (Ta),4.5V* 10V,26 mOhm @ 4.2A* 10V,3V @ 250µA,31nC @ 4.5V,±20V,1740pF @ 25V,-,2.5W (Ta),-55°C ~ 150°C (TJ),Surface Mount,8-SO,"8-SOIC (0.154""* 3.90mm Width)"
N-Channel,MOSFET (Metal Oxide),40V,135A (Tc),6V* 10V,2.3 mOhm @ 81A* 10V,3.9V @ 100µA,81nC @ 10V,±20V,3913pF @ 25V,-,74W (Tc),-55°C ~ 150°C (TJ),Surface Mount,DirectFET™ Isometric MF,DirectFET™ Isometric MF
N-Channel,MOSFET (Metal Oxide),30V,13.3A (Ta),4.5V,9 mOhm @ 15A* 4.5V,1V @ 250µA,62nC @ 5V,±12V,3780pF @ 16V,-,2.5W (Ta),-55°C ~ 150°C (TJ),Surface Mount,8-SO,"8-SOIC (0.154""* 3.90mm Width)"
N-Channel,MOSFET (Metal Oxide),30V,10.8A (Ta),4.5V,14 mOhm @ 15A* 4.5V,3V @ 250µA,26nC @ 5V,±20V,1801pF @ 10V,-,2.5W (Ta),-55°C ~ 150°C (TJ),Surface Mount,8-SO,"8-SOIC (0.154""* 3.90mm Width)"
N-Channel,MOSFET (Metal Oxide),30V,11A (Ta),4.5V* 10V,11.9 mOhm @ 11A* 10V,2.35V @ 25µA,9.3nC @ 4.5V,±20V,760pF @ 15V,-,2.5W (Ta),-55°C ~ 150°C (TJ),Surface Mount,8-SO,"8-SOIC (0.154""* 3.90mm Width)"
P-Channel,MOSFET (Metal Oxide),100V,19A (Tc),10V,200 mOhm @ 11A* 10V,4V @ 250µA,61nC @ 10V,±20V,1400pF @ 25V,-,3.7W (Ta)* 150W (Tc),-55°C ~ 175°C (TJ),Surface Mount,D2PAK,TO-263-3* D²Pak (2 Leads + Tab)* TO-263AB
P-Channel,MOSFET (Metal Oxide),55V,19A (Tc),10V,100 mOhm @ 10A* 10V,4V @ 250µA,35nC @ 10V,±20V,620pF @ 25V,-,3.8W (Ta)* 68W (Tc),-55°C ~ 175°C (TJ),Through Hole,TO-262,TO-262-3 Long Leads* I²Pak* TO-262AA
N-Channel,MOSFET (Metal Oxide),500V,17A (Tc),10V,350 mOhm @ 10A* 10V,5V @ 250µA,89nC @ 10V,±30V,2210pF @ 25V,-,280W (Tc),-55°C ~ 150°C (TJ),Through Hole,TO-220AB,TO-220-3
N-Channel,MOSFET (Metal Oxide),500V,16A (Tc),10V,320 mOhm @ 9.9A* 10V,5V @ 250µA,130nC @ 10V,±30V,2760pF @ 25V,-,220W (Tc),-55°C ~ 150°C (TJ),Through Hole,TO-220AB,TO-220-3
N-Channel,MOSFET (Metal Oxide),100V,97A (Tc),10V,9 mOhm @ 58A* 10V,4V @ 150µA,120nC @ 10V,±20V,4820pF @ 50V,-,230W (Tc),-55°C ~ 175°C (TJ),Through Hole,TO-220AB,TO-220-3
N-Channel,MOSFET (Metal Oxide),100V,73A (Tc),10V,14 mOhm @ 44A* 10V,4V @ 100µA,140nC @ 10V,±20V,3550pF @ 50V,-,190W (Tc),-55°C ~ 175°C (TJ),Through Hole,TO-220AB,TO-220-3
N-Channel,MOSFET (Metal Oxide),600V,9.2A (Tc),10V,750 mOhm @ 5.5A* 10V,4V @ 250µA,49nC @ 10V,±30V,1400pF @ 25V,-,170W (Tc),-55°C ~ 150°C (TJ),Through Hole,TO-220AB,TO-220-3
N-Channel,MOSFET (Metal Oxide),600V,3.6A (Tc),10V,2.2 Ohm @ 2.2A* 10V,4V @ 250µA,31nC @ 10V,±20V,660pF @ 25V,-,74W (Tc),-55°C ~ 150°C (TJ),Through Hole,TO-220AB,TO-220-3
N-Channel,MOSFET (Metal Oxide),100V,1A (Ta),10V,540 mOhm @ 600mA* 10V,4V @ 250µA,8.3nC @ 10V,±20V,180pF @ 25V,-,1.3W (Ta),-55°C ~ 175°C (TJ),Through Hole,4-DIP* Hexdip* HVMDIP,"4-DIP (0.300""* 7.62mm)"
N-Channel,MOSFET (Metal Oxide),200V,600mA (Ta),10V,1.5 Ohm @ 360mA* 10V,4V @ 250µA,8.2nC @ 10V,±20V,140pF @ 25V,-,1W (Ta),-55°C ~ 150°C (TJ),Through Hole,4-DIP* Hexdip* HVMDIP,"4-DIP (0.300""* 7.62mm)"
N-Channel,MOSFET (Metal Oxide),400V,490mA (Ta),10V,1.8 Ohm @ 210mA* 10V,4V @ 250µA,20nC @ 10V,±20V,410pF @ 25V,-,1W (Ta),-55°C ~ 150°C (TJ),Through Hole,4-DIP* Hexdip* HVMDIP,"4-DIP (0.300""* 7.62mm)"
P-Channel,MOSFET (Metal Oxide),60V,1.1A (Ta),10V,500 mOhm @ 660mA* 10V,4V @ 250µA,12nC @ 10V,±20V,270pF @ 25V,-,1.3W (Ta),-55°C ~ 175°C (TJ),Through Hole,4-DIP* Hexdip* HVMDIP,"4-DIP (0.300""* 7.62mm)"
P-Channel,MOSFET (Metal Oxide),100V,700mA (Ta),10V,1.2 Ohm @ 420mA* 10V,4V @ 250µA,8.7nC @ 10V,±20V,200pF @ 25V,-,1.3W (Ta),-55°C ~ 175°C (TJ),Through Hole,4-DIP* Hexdip* HVMDIP,"4-DIP (0.300""* 7.62mm)"
P-Channel,MOSFET (Metal Oxide),200V,400mA (Ta),10V,3 Ohm @ 240mA* 10V,4V @ 250µA,8.9nC @ 10V,±20V,170pF @ 25V,-,1W (Ta),-55°C ~ 150°C (TJ),Through Hole,4-DIP* Hexdip* HVMDIP,"4-DIP (0.300""* 7.62mm)"
N-Channel,MOSFET (Metal Oxide),100V,12A (Tc),10V,110 mOhm @ 6.6A* 10V,4V @ 250µA,44nC @ 10V,±20V,640pF @ 25V,-,41W (Tc),-55°C ~ 175°C (TJ),Through Hole,TO-220AB Full-Pak,TO-220-3 Full Pack
N-Channel,MOSFET (Metal Oxide),400V,5.4A (Tc),10V,550 mOhm @ 3.2A* 10V,4V @ 250µA,66nC @ 10V,±20V,1370pF @ 25V,-,40W (Tc),-55°C ~ 150°C (TJ),Through Hole,TO-220-3,TO-220-3 Full Pack* Isolated Tab
N-Channel,MOSFET (Metal Oxide),500V,4.5A (Tc),10V,850 mOhm @ 2.7A* 10V,4V @ 250µA,39nC @ 10V,±30V,1100pF @ 25V,-,40W (Tc),-55°C ~ 150°C (TJ),Through Hole,TO-220-3,TO-220-3 Full Pack* Isolated Tab
N-Channel,MOSFET (Metal Oxide),500V,4.5A (Tc),10V,850 mOhm @ 2.7A* 10V,4V @ 250µA,39nC @ 10V,±30V,1100pF @ 25V,-,40W (Tc),-55°C ~ 150°C (TJ),Through Hole,TO-220-3,TO-220-3 Full Pack* Isolated Tab
N-Channel,MOSFET (Metal Oxide),55V,1.9A (Ta),10V,160 mOhm @ 1.9A* 10V,4V @ 250µA,11nC @ 10V,±20V,190pF @ 25V,-,1W (Ta),-55°C ~ 150°C (TJ),Surface Mount,SOT-223,TO-261-4* TO-261AA
N-Channel,MOSFET (Metal Oxide),200V,960mA (Tc),10V,1.5 Ohm @ 580mA* 10V,4V @ 250µA,8.2nC @ 10V,±20V,140pF @ 25V,-,2W (Ta)* 3.1W (Tc),-55°C ~ 150°C (TJ),Surface Mount,SOT-223,TO-261-4* TO-261AA
P-Channel,MOSFET (Metal Oxide),60V,1.8A (Tc),10V,500 mOhm @ 1.1A* 10V,4V @ 250µA,12nC @ 10V,±20V,270pF @ 25V,-,2W (Ta)* 3.1W (Tc),-55°C ~ 150°C (TJ),Surface Mount,SOT-223,TO-261-4* TO-261AA
N-Channel,MOSFET (Metal Oxide),55V,81A (Tc),10V,12 mOhm @ 43A* 10V,4V @ 250µA,130nC @ 10V,±20V,2900pF @ 25V,-,170W (Tc),-55°C ~ 175°C (TJ),Through Hole,TO-247AC,TO-247-3
N-Channel,MOSFET (Metal Oxide),60V,70A (Tc),10V,9 mOhm @ 78A* 10V,4V @ 250µA,190nC @ 10V,±20V,7400pF @ 25V,-,300W (Tc),-55°C ~ 175°C (TJ),Through Hole,TO-247-3,TO-247-3
N-Channel,MOSFET (Metal Oxide),55V,95A (Tc),10V,5.3 mOhm @ 95A* 10V,4V @ 250µA,180nC @ 10V,±20V,5600pF @ 25V,-,310W (Tc),-55°C ~ 175°C (TJ),Through Hole,TO-247AC,TO-247-3
N-Channel,MOSFET (Metal Oxide),200V,20A (Tc),10V,180 mOhm @ 12A* 10V,4V @ 250µA,70nC @ 10V,±20V,1300pF @ 25V,-,150W (Tc),-55°C ~ 150°C (TJ),Through Hole,TO-247-3,TO-247-3
N-Channel,MOSFET (Metal Oxide),250V,38A (Tc),10V,75 mOhm @ 23A* 10V,4V @ 250µA,210nC @ 10V,±20V,5400pF @ 25V,-,280W (Tc),-55°C ~ 150°C (TJ),Through Hole,TO-247-3,TO-247-3
N-Channel,MOSFET (Metal Oxide),400V,23A (Tc),10V,200 mOhm @ 14A* 10V,4V @ 250µA,210nC @ 10V,±20V,4500pF @ 25V,-,280W (Tc),-55°C ~ 150°C (TJ),Through Hole,TO-247-3,TO-247-3
P-Channel,MOSFET (Metal Oxide),200V,12A (Tc),10V,500 mOhm @ 7.2A* 10V,4V @ 250µA,44nC @ 10V,±20V,1200pF @ 25V,-,150W (Tc),-55°C ~ 150°C (TJ),Through Hole,TO-247-3,TO-247-3
N-Channel,MOSFET (Metal Oxide),800V,7.8A (Tc),10V,1.2 Ohm @ 4.7A* 10V,4V @ 250µA,200nC @ 10V,±20V,3100pF @ 25V,-,190W (Tc),-55°C ~ 150°C (TJ),Through Hole,TO-247-3,TO-247-3
N-Channel,MOSFET (Metal Oxide),1000V,4.3A (Tc),10V,3.5 Ohm @ 2.6A* 10V,4V @ 250µA,120nC @ 10V,±20V,1600pF @ 25V,-,150W (Tc),-55°C ~ 150°C (TJ),Through Hole,TO-247-3,TO-247-3
N-Channel,MOSFET (Metal Oxide),500V,36A (Tc),10V,130 mOhm @ 22A* 10V,4V @ 250µA,180nC @ 10V,±30V,5579pF @ 25V,-,446W (Tc),-55°C ~ 150°C (TJ),Through Hole,SUPER-247 (TO-274AA),TO-274AA
N-Channel,MOSFET (Metal Oxide),500V,46A (Tc),10V,100 mOhm @ 28A* 10V,5V @ 250µA,380nC @ 10V,±30V,8110pF @ 25V,-,540W (Tc),-55°C ~ 150°C (TJ),Through Hole,SUPER-247 (TO-274AA),TO-274AA
N-Channel,MOSFET (Metal Oxide),100V,9.4A (Tc),10V,210 mOhm @ 5.6A* 10V,4V @ 250µA,25nC @ 10V,±20V,330pF @ 25V,-,48W (Tc),-55°C ~ 175°C (TJ),Surface Mount,D-Pak,TO-252-3* DPak (2 Leads + Tab)* SC-63
N-Channel,MOSFET (Metal Oxide),100V,9.4A (Tc),10V,210 mOhm @ 5.6A* 10V,4V @ 250µA,25nC @ 10V,±20V,330pF @ 25V,-,48W (Tc),-55°C ~ 175°C (TJ),Surface Mount,D-Pak,TO-252-3* DPak (2 Leads + Tab)* SC-63
N-Channel,MOSFET (Metal Oxide),200V,5A (Tc),10V,600 mOhm @ 2.9A* 10V,4V @ 250µA,23nC @ 10V,±20V,300pF @ 25V,-,43W (Tc),-55°C ~ 175°C (TJ),Surface Mount,D-Pak,TO-252-3* DPak (2 Leads + Tab)* SC-63
N-Channel,MOSFET (Metal Oxide),400V,1.7A (Tc),10V,3.6 Ohm @ 1A* 10V,4V @ 250µA,12nC @ 10V,±20V,170pF @ 25V,-,2.5W (Ta)* 25W (Tc),-55°C ~ 150°C (TJ),Surface Mount,D-Pak,TO-252-3* DPak (2 Leads + Tab)* SC-63
N-Channel,MOSFET (Metal Oxide),400V,3.1A (Tc),10V,1.8 Ohm @ 1.9A* 10V,4V @ 250µA,20nC @ 10V,±20V,350pF @ 25V,-,2.5W (Ta)* 42W (Tc),-55°C ~ 150°C (TJ),Surface Mount,D-Pak,TO-252-3* DPak (2 Leads + Tab)* SC-63
N-Channel,MOSFET (Metal Oxide),40V,42A (Tc),10V,5.5 mOhm @ 42A* 10V,4V @ 250µA,89nC @ 10V,±20V,2950pF @ 25V,-,140W (Tc),-55°C ~ 175°C (TJ),Surface Mount,D-Pak,TO-252-3* DPak (2 Leads + Tab)* SC-63
N-Channel,MOSFET (Metal Oxide),55V,30A (Tc),10V,24.5 mOhm @ 18A* 10V,4V @ 250µA,27nC @ 10V,±20V,740pF @ 25V,-,48W (Tc),-55°C ~ 175°C (TJ),Surface Mount,D-Pak,TO-252-3* DPak (2 Leads + Tab)* SC-63
N-Channel,MOSFET (Metal Oxide),500V,2.4A (Tc),10V,3 Ohm @ 1.4A* 10V,4V @ 250µA,19nC @ 10V,±20V,360pF @ 25V,-,2.5W (Ta)* 42W (Tc),-55°C ~ 150°C (TJ),Surface Mount,D-Pak,TO-252-3* DPak (2 Leads + Tab)* SC-63
N-Channel,MOSFET (Metal Oxide),500V,5A (Tc),10V,1.7 Ohm @ 3A* 10V,4.5V @ 250µA,24nC @ 10V,±30V,490pF @ 25V,-,110W (Tc),-55°C ~ 150°C (TJ),Surface Mount,D-Pak,TO-252-3* DPak (2 Leads + Tab)* SC-63
P-Channel,MOSFET (Metal Oxide),55V,31A (Tc),10V,65 mOhm @ 16A* 10V,4V @ 250µA,63nC @ 10V,±20V,1200pF @ 25V,-,110W (Tc),-55°C ~ 175°C (TJ),Surface Mount,D-Pak,TO-252-3* DPak (2 Leads + Tab)* SC-63
P-Channel,MOSFET (Metal Oxide),55V,11A (Tc),10V,175 mOhm @ 6.6A* 10V,4V @ 250µA,19nC @ 10V,±20V,350pF @ 25V,-,38W (Tc),-55°C ~ 150°C (TJ),Surface Mount,D-Pak,TO-252-3* DPak (2 Leads + Tab)* SC-63
P-Channel,MOSFET (Metal Oxide),60V,8.8A (Tc),10V,280 mOhm @ 5.3A* 10V,4V @ 250µA,19nC @ 10V,±20V,570pF @ 25V,-,2.5W (Ta)* 42W (Tc),-55°C ~ 150°C (TJ),Surface Mount,D-Pak,TO-252-3* DPak (2 Leads + Tab)* SC-63
P-Channel,MOSFET (Metal Oxide),100V,6.6A (Tc),10V,480 mOhm @ 3.9A* 10V,4V @ 250µA,27nC @ 10V,±20V,350pF @ 25V,-,40W (Tc),-55°C ~ 150°C (TJ),Surface Mount,D-Pak,TO-252-3* DPak (2 Leads + Tab)* SC-63
N-Channel,MOSFET (Metal Oxide),600V,2A (Tc),10V,4.4 Ohm @ 1.2A* 10V,4V @ 250µA,18nC @ 10V,±20V,350pF @ 25V,-,2.5W (Ta)* 42W (Tc),-55°C ~ 150°C (TJ),Surface Mount,D-Pak,TO-252-3* DPak (2 Leads + Tab)* SC-63
N-Channel,MOSFET (Metal Oxide),75V,120A (Tc),10V,6.3 mOhm @ 75A* 10V,4V @ 150µA,180nC @ 10V,±20V,5150pF @ 50V,-,200W (Tc),-55°C ~ 175°C (TJ),Surface Mount,D2PAK,TO-263-3* D²Pak (2 Leads + Tab)* TO-263AB
N-Channel,MOSFET (Metal Oxide),150V,85A (Tc),10V,15 mOhm @ 33A* 10V,5V @ 250µA,110nC @ 10V,±30V,4460pF @ 25V,-,350W (Tc),-55°C ~ 175°C (TJ),Surface Mount,D2PAK,TO-263-3* D²Pak (2 Leads + Tab)* TO-263AB
N-Channel,MOSFET (Metal Oxide),60V,240A (Tc),6V* 10V,1.4 mOhm @ 100A* 10V,3.7V @ 250µA,354nC @ 10V,±20V,12960pF @ 25V,-,375W (Tc),-55°C ~ 175°C (TJ),Surface Mount,D2PAK (7-Lead),TO-263-7* D²Pak (6 Leads + Tab)
N-Channel,MOSFET (Metal Oxide),600V,9.2A (Tc),10V,750 mOhm @ 5.5A* 10V,4V @ 250µA,49nC @ 10V,±30V,1400pF @ 25V,-,170W (Tc),-55°C ~ 150°C (TJ),Surface Mount,D2PAK,TO-263-3* D²Pak (2 Leads + Tab)* TO-263AB
P-Channel,MOSFET (Metal Oxide),55V,31A (Tc),10V,65 mOhm @ 16A* 10V,4V @ 250µA,63nC @ 10V,±20V,1200pF @ 25V,-,110W (Tc),-55°C ~ 175°C (TJ),Through Hole,IPAK (TO-251),TO-251-3 Short Leads* IPak* TO-251AA
P-Channel,MOSFET (Metal Oxide),60V,5.1A (Tc),10V,500 mOhm @ 3.1A* 10V,4V @ 250µA,12nC @ 10V,±20V,270pF @ 25V,-,2.5W (Ta)* 25W (Tc),-55°C ~ 150°C (TJ),Through Hole,TO-251AA,TO-251-3 Short Leads* IPak* TO-251AA
N-Channel,MOSFET (Metal Oxide),55V,49A (Tc),10V,17.5 mOhm @ 25A* 10V,4V @ 250µA,63nC @ 10V,±20V,1470pF @ 25V,-,3.8W (Ta)* 94W (Tc),-55°C ~ 175°C (TJ),Through Hole,TO-262,TO-262-3 Long Leads* I²Pak* TO-262AA
N-Channel,MOSFET (Metal Oxide),60V,55A (Tc),10V,16.5 mOhm @ 31A* 10V,4V @ 250µA,67nC @ 10V,±20V,1812pF @ 25V,-,115W (Tc),-55°C ~ 175°C (TJ),Surface Mount,D2PAK,TO-263-3* D²Pak (2 Leads + Tab)* TO-263AB
N-Channel,MOSFET (Metal Oxide),55V,53A (Tc),10V,16.5 mOhm @ 28A* 10V,4V @ 250µA,72nC @ 10V,±20V,1696pF @ 25V,-,3.8W (Ta)* 107W (Tc),-55°C ~ 175°C (TJ),Surface Mount,D2PAK,TO-263-3* D²Pak (2 Leads + Tab)* TO-263AB
N-Channel,MOSFET (Metal Oxide),30V,116A (Tc),4.5V* 10V,7 mOhm @ 60A* 10V,1V @ 250µA,60nC @ 4.5V,±16V,3290pF @ 25V,-,180W (Tc),-55°C ~ 175°C (TJ),Through Hole,TO-220AB,TO-220-3
N-Channel,MOSFET (Metal Oxide),30V,64A (Tc),4.5V* 10V,12 mOhm @ 34A* 10V,1V @ 250µA,33nC @ 4.5V,±16V,1650pF @ 25V,-,94W (Tc),-55°C ~ 175°C (TJ),Through Hole,TO-220AB,TO-220-3
N-Channel,MOSFET (Metal Oxide),55V,89A (Tc),4V* 10V,10 mOhm @ 46A* 10V,2V @ 250µA,98nC @ 5V,±16V,3600pF @ 25V,-,170W (Tc),-55°C ~ 175°C (TJ),Through Hole,TO-220AB,TO-220-3
N-Channel,MOSFET (Metal Oxide),30V,260A (Tc),4.5V* 10V,3 mOhm @ 38A* 10V,2.5V @ 250µA,110nC @ 4.5V,±20V,5890pF @ 15V,-,330W (Tc),-55°C ~ 175°C (TJ),Surface Mount,D2PAK,TO-263-3* D²Pak (2 Leads + Tab)* TO-263AB
N-Channel,MOSFET (Metal Oxide),100V,5.6A (Tc),4V* 5V,540 mOhm @ 3.4A* 5V,2V @ 250µA,6.1nC @ 5V,±10V,250pF @ 25V,-,43W (Tc),-55°C ~ 175°C (TJ),Through Hole,TO-220AB,TO-220-3
N-Channel,MOSFET (Metal Oxide),55V,2A (Ta),4V* 10V,140 mOhm @ 2A* 10V,2V @ 250µA,14nC @ 10V,±16V,230pF @ 25V,-,1W (Ta),-55°C ~ 150°C (TJ),Surface Mount,SOT-223,TO-261-4* TO-261AA
N-Channel,MOSFET (Metal Oxide),100V,1.5A (Tc),4V* 5V,540 mOhm @ 900mA* 5V,2V @ 250µA,6.1nC @ 5V,±10V,250pF @ 25V,-,2W (Ta)* 3.1W (Tc),-55°C ~ 150°C (TJ),Surface Mount,SOT-223,TO-261-4* TO-261AA
P-Channel,MOSFET (Metal Oxide),20V,4.3A (Ta),2.5V* 4.5V,54 mOhm @ 4.3A* 4.5V,1.1V @ 10µA,6.9nC @ 4.5V,±12V,570pF @ 16V,-,1.3W (Ta),-55°C ~ 150°C (TJ),Surface Mount,Micro3™/SOT-23,TO-236-3* SC-59* SOT-23-3
N-Channel,MOSFET (Metal Oxide),20V,1.2A (Ta),2.7V* 4.5V,250 mOhm @ 930mA* 4.5V,700mV @ 250µA,3.9nC @ 4.5V,±12V,110pF @ 15V,-,540mW (Ta),-55°C ~ 150°C (TJ),Surface Mount,Micro3™/SOT-23,TO-236-3* SC-59* SOT-23-3
N-Channel,MOSFET (Metal Oxide),20V,4.2A (Ta),2.5V* 4.5V,45 mOhm @ 4.2A* 4.5V,1.2V @ 250µA,12nC @ 5V,±12V,740pF @ 15V,-,1.25W (Ta),-55°C ~ 150°C (TJ),Surface Mount,Micro3™/SOT-23,TO-236-3* SC-59* SOT-23-3
